,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imported AMTI 400600 V1.00 #1 - Force,,,Imported AMTI 400600 V1.00 #1 - Moment,,,Imported AMTI 400600 V1.00 #1 - CoP,,,Imported AMTI 400600 V1.00 #2 - Force,,,Imported AMTI 400600 V1.00 #2 - Moment,,,Imported AMTI 400600 V1.00 #2 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,0,6.81577,,16.5572,-33.8477,-31.9243,4.71858,,24.0152,-11.8145,26.5883,-28.9444,-7.89439,2.9986,-50.1512,-10.1227,-14.8839,28.8257,22.2497,-7.13067,-24.9093,923.514,345.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0,7.0377,,16.399,-33.6969,-32.1794,3.58073,,24.4039,-11.7722,26.2606,-28.974,-8.44015,2.56445,-50.3414,-9.79275,-15.6305,29.1236,22.8136,-6.93062,-24.6807,922.796,351.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0,7.30543,,16.2071,-33.6505,-32.5121,2.61278,,24.8421,-11.5683,25.9922,-29.0218,-8.92023,2.23671,-50.5136,-9.44288,-16.2731,29.4237,23.3177,-6.79012,-24.7328,922.099,358.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,0,7.52927,,16.1862,-33.576,-32.719,1.9454,,25.0635,-11.2082,25.6386,-29.0479,-9.41585,1.85294,-50.7497,-9.17144,-16.9589,29.7148,23.8418,-6.60829,-24.6853,921.392,364.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,0,7.88506,,16.0157,-33.6652,-32.9732,1.38212,,25.3965,-10.9058,25.1367,-29.1489,-9.75012,1.71661,-50.9377,-8.90821,-17.3853,30.0311,24.2753,-6.59194,-25.385,920.786,371.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0,8.166,,15.8859,-33.7548,-33.3149,1.12538,,25.5211,-10.4739,24.9313,-29.1082,-10.051,1.63243,-51.1058,-8.75409,-17.7455,30.2641,24.6513,-6.55309,-26.0477,920.322,378.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,0,8.49133,,15.9062,-33.9275,-33.423,1.05385,,25.6242,-10.1155,24.6528,-29.0388,-10.3828,1.64715,-51.2404,-8.79308,-17.9977,30.4574,25.0449,-6.59252,-26.9087,920.007,386.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,0,8.82905,,16.0011,-34.3635,-33.6045,1.14768,,25.6938,-9.943,24.5207,-28.9212,-10.4852,1.90441,-51.2823,-8.78656,-17.9763,30.6192,25.3096,-6.73683,-28.3247,919.764,394.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,0,9.21757,,16.0604,-34.8121,-33.7566,1.39397,,25.7151,-9.85099,24.5554,-28.8027,-10.5582,2.28085,-51.2685,-8.81073,-17.8199,30.7665,25.5345,-6.946,-30.0843,919.586,403.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,0,9.60892,,16.288,-35.402,-33.7697,1.72087,,25.773,-9.74451,24.3948,-28.5952,-10.5627,2.78949,-51.1609,-9.0068,-17.5139,30.8375,25.7167,-7.19824,-32.0976,919.507,411.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,0,10.1263,,16.5121,-36.0164,-33.6719,2.16892,,25.7754,-9.75928,24.4278,-28.5523,-10.5436,3.33269,-51.0891,-9.1307,-17.142,30.9959,25.8902,-7.50778,-34.4154,919.417,420.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,0,10.6287,,16.9131,-36.7053,-33.54,2.62831,,25.8188,-9.70719,24.3844,-28.3893,-10.4835,3.94999,-50.8761,-9.37128,-16.6738,31.0484,26.0285,-7.80538,-36.7881,919.423,430.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,0,11.2143,,17.3489,-37.3492,-33.2683,3.09804,,25.7889,-9.67079,24.3516,-28.2667,-10.4444,4.56738,-50.5973,-9.62866,-16.159,31.0932,26.1626,-8.09887,-39.1696,919.454,439.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,0,11.8608,,17.8944,-37.9465,-32.9449,3.56164,,25.677,-9.58556,24.1504,-28.1608,-10.4583,5.15127,-50.262,-9.95798,-15.632,31.112,26.3116,-8.36097,-41.5091,919.44,449.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,12.6295,,18.554,-38.536,-32.5425,3.94799,,25.6195,-9.50255,24.0042,-28.1942,-10.4455,5.72893,-49.8991,-10.1117,-15.0417,31.1889,26.3975,-8.61929,-44.0236,919.335,459.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,0,13.5963,,19.3311,-39.1485,-31.9851,4.06972,,25.9617,-9.37533,23.9137,-28.4528,-10.381,6.27296,-49.511,-10.0211,-14.4619,31.3571,26.4472,-8.88362,-46.7155,919.088,469.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,0,14.5826,,20.2165,-39.3951,-31.4145,3.92816,,27.1677,-8.80412,24.035,-28.6555,-10.5959,6.48387,-49.1781,-10.0064,-14.2565,31.4452,26.549,-8.89956,-48.4872,918.807,478.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,0,15.8303,,21.2267,-39.6018,-30.6954,4.06793,,27.6756,-8.21911,23.9678,-29.3105,-10.6723,6.86781,-49.2592,-9.61727,-13.8326,31.7996,26.352,-9.10508,-51.0406,918.797,487.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,0,17.269,,22.5454,-39.8511,-29.7294,4.54782,,27.7242,-7.88034,23.6814,-30.1435,-10.4912,7.51745,-49.4979,-8.89432,-13.0424,32.1851,25.8343,-9.44276,-54.3107,919.094,496.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,0,18.8402,,24.0749,-39.9653,-28.6555,5.20264,,28.174,-7.94467,23.5685,-30.8931,-10.2324,8.26855,-49.6282,-8.06175,-12.0646,32.3979,25.1848,-9.75593,-57.6375,919.603,505.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0,20.4744,,25.8525,-40.091,-27.4118,5.86333,,28.6431,-8.37802,23.4504,-31.4026,-9.80686,9.3234,-49.3859,-7.18865,-10.7008,32.3198,24.394,-10.1286,-61.42,920.27,515.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,0,22.1122,,27.9013,-39.9712,-25.963,6.38809,,28.6041,-8.69565,23.2399,-31.5297,-9.33521,10.4827,-48.6626,-6.44751,-9.18148,31.8514,23.5859,-10.423,-64.9996,921.008,526.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,23.6942,,30.2805,-39.7879,-24.3572,6.53292,,28.5203,-9.11981,22.8259,-31.2525,-8.73086,11.765,-47.3418,-5.7678,-7.47963,30.9737,22.7544,-10.6311,-68.5078,921.778,538.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,25.2329,,32.9259,-39.4103,-22.7268,6.41123,,28.3177,-9.47951,22.1714,-30.7402,-8.14713,13.0028,-45.6192,-5.26839,-5.77905,29.8369,21.9843,-10.7533,-71.6621,922.518,551.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,0,26.7756,,36.0089,-38.758,-20.6242,6.03073,,28.1695,-10.0101,21.5596,-30.104,-7.4323,14.259,-43.5661,-4.65522,-3.997,28.5025,21.1782,-10.8251,-74.8003,923.207,563.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0,28.2839,,39.2177,-37.8898,-18.6918,5.5273,,27.911,-10.6525,21.0201,-29.404,-6.82631,15.3766,-41.3786,-4.07295,-2.31849,27.0878,20.4077,-10.8215,-77.5876,923.894,576.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,0,29.8761,,42.3652,-36.9828,-16.886,4.94867,,27.5862,-11.1478,20.4269,-28.7592,-6.31046,16.3529,-39.1447,-3.63383,-0.796041,25.6636,19.7256,-10.7875,-79.9581,924.568,589.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,0,31.6218,,44.9435,-36.0733,-15.6178,4.34643,,27.2751,-11.458,19.8131,-28.2039,-6.12836,17.1378,-36.9562,-3.291,0.530963,24.3018,19.1421,-10.7271,-81.94,925.259,601.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,0,29.9929,,48.4923,-34.987,-13.7362,0.0284707,,26.8479,-9.86589,16.0961,-19.4624,-6.78919,18.3311,-25.5324,-8.20088,2.10673,17.4241,21.277,-9.7313,-77.9906,929.518,631.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,0,31.5405,,50.4793,-33.3081,-13.6842,-0.743615,,26.7621,-7.66961,13.4384,-18.6469,-7.57249,17.973,-22.9829,-11.0371,2.63025,16.0029,21.1368,-9.28683,-76.5125,931.509,642.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,0,33.4209,,52.052,-32.0846,-13.3287,-1.47924,,26.2912,-6.9053,12.7098,-18.1665,-8.52462,17.9217,-20.3456,-12.1716,3.32901,14.6779,21.4268,-9.14177,-76.4963,932.519,654.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,35.4881,,52.8228,-31.3919,-13.4454,-2.12404,,25.852,-6.21328,12.1153,-18.1839,-9.66585,17.6818,-18.1143,-13.2513,3.92503,13.6736,21.7711,-9.05179,-76.4259,933.351,665.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0,37.7916,,52.0407,-30.857,-14.4457,-2.69181,,25.4251,-5.63289,11.7169,-18.7072,-10.979,17.2758,-16.3018,-14.1811,4.44313,12.9949,22.1206,-9.0354,-76.3929,934.053,675.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0,40.0732,,50.292,-30.7176,-16.1494,-3.2222,,25.059,-5.16151,11.3863,-19.5359,-12.2089,16.7941,-14.7454,-14.9502,4.94397,12.5059,22.4265,-9.05906,-76.5,934.643,684.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0,41.9235,,48.1155,-30.7407,-18.2298,-3.85834,,24.6907,-4.35348,10.851,-19.9566,-13.4199,16.0699,-12.7923,-16.1673,5.32378,11.7377,22.868,-8.84469,-75.8314,935.48,694.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,0,43.3962,,45.8579,-30.8965,-20.2962,-4.5613,,24.3572,-3.3849,10.1772,-20.1818,-14.5056,15.2158,-10.6326,-17.601,5.66272,10.8225,23.3535,-8.4792,-74.8846,936.384,704.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,44.5959,,43.5696,-31.0816,-22.3622,-5.29298,,24.0471,-2.39907,9.63247,-20.4404,-15.4619,14.2198,-8.48845,-19.0586,5.94072,9.91045,23.836,-8.01666,-73.7473,937.232,714.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,45.2717,,41.2011,-31.2251,-24.6034,-6.11098,,23.76,-0.813993,8.71237,-20.2198,-16.4261,12.9291,-5.92349,-21.0785,6.05675,8.66606,24.4453,-7.22693,-71.6481,938.349,724.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0,45.7658,,38.7629,-31.344,-26.899,-6.81573,,23.4727,0.525653,8.11534,-20.2831,-17.1503,11.6645,-3.72506,-22.7203,6.18754,7.62642,24.8669,-6.49454,-69.9901,939.301,734.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,0,46.0321,,36.5999,-31.3923,-28.7499,-7.48232,,23.2209,1.82736,7.54758,-20.5467,-17.6255,10.4288,-1.73546,-24.2662,6.33413,6.73127,25.2111,-5.80879,-68.529,940.106,743.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0,45.9139,,34.7329,-31.2831,-30.3983,-8.08929,,22.9721,3.21713,7.05222,-20.6525,-17.9586,9.15172,0.242934,-25.7804,6.41733,5.76865,25.4583,-5.02312,-66.9693,940.911,753.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,45.5509,,32.9767,-31.0614,-31.9543,-8.66462,,22.7667,4.53377,6.62478,-20.8122,-18.064,7.96706,2.06706,-27.078,6.50646,4.88974,25.5688,-4.27471,-65.6604,941.563,762.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0,44.9921,,31.5417,-30.6909,-33.0322,-9.14977,,22.4901,5.5203,6.4123,-21.1404,-17.8972,6.92614,3.58846,-27.9957,6.59957,4.19994,25.5216,-3.63455,-64.8196,942.016,770.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0,44.1315,,30.1967,-30.2244,-34.1347,-9.63596,,22.4359,6.8445,5.64712,-21.3262,-17.6693,5.97103,5.16356,-28.9126,6.71557,3.48567,25.4486,-3.00636,-63.9856,942.496,779.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
